# title: Old World Trade Routes
# lp_id: lp_owtrad
# pub_date: 2012
# timespan: [-200,,,1820,]
# segmentType: hRoute
# contributors: [T. M. Ciolek]
# description: "Land, river and maritime trade routes of Eurasia and Africa during the period 4,000 BCE (sic) - circa 1820 CE"
collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;dataset;dataid;uses;type;role;goods;dir;dist;travmode;travtime;dataqlty;src;probl
owtrad;afr_150-230;tmcEGm0200_001a;7;100;Aelana_Memphis (150-230);[[35,29.517],[31.25,29.866667]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_001a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_002a;7;743;Aelana_loc07-tmc010103 (150-230);[[35,29.517],[39.200001,21.483334]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_002a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_003a;7;56;Aelana_Gaza (150-230);[[35,29.517],[34.466667,31.5]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_003a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_004a;7;123;Aelana_Petra (150-230);[[35,29.517],[35.433,30.333]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_004a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_045a;740;752;loc02-tmc010103_Apollonia (150-230);[[27.233334,31.35],[21.966667,32.900002]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_045a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_006a;114;771;Alexandria_Nicopolis (150-230);[[29.9,31.2],[29.95,31.2]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_006a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_007a;114;100;Alexandria_Memphis (150-230);[[29.9,31.2],[31.25,29.866667]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_007a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_008a;1;48;Antiochia_Damascus (150-230);[[36.116669,36.233334],[36.299999,33.5]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_008a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_009a;1;130;Antiochia_Dura Europos (150-230);[[36.116669,36.233334],[40.724998,34.75]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_009a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_010a;776;779;Augila Oasis_loc06-tmc010103 (150-230);[[21.286943,29.108055],[19.583332,30.416668]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_010a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_011a;776;728;Augila Oasis_loc05-tmc010103 (150-230);[[21.286943,29.108055],[21.016666,25.616667]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_011a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_012a;776;502;Augila Oasis_Siwa Oasis (150-230);[[21.286943,29.108055],[25.666668,29.166668]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_012a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_013a;26;134;Berenice_Coptus (150-230);[[35.466667,23.916668],[32.817,26]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_013a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_014a;23;779;Berenice_loc06-tmc010103 (150-230);[[20.066668,32.116669],[19.583332,30.416668]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_014a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_015a;23;157;Berenice_Ptolemais (150-230);[[20.066668,32.116669],[20.966667,32.716667]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_015a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_043a;778;765;loc09-tmc010103_Sabrata (150-230);[[10.116667,33.883331],[12.484722,32.791943]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_043a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_017a;134;100;Coptus_Memphis (150-230);[[32.817,26],[31.25,29.866667]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_017a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_018a;134;751;Coptus_Leucos Limen (150-230);[[32.817,26],[34.283333,26.1]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_018a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_019a;134;749;Coptus_Myos Hormus (150-230);[[32.817,26],[34.25,26.15]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_019a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_020a;150;752;Cyrene_Apollonia (150-230);[[21.867,32.833],[21.966667,32.900002]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_020a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_021a;150;157;Cyrene_Ptolemais (150-230);[[21.867,32.833],[20.966667,32.716667]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_021a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_022a;48;56;Damascus_Gaza (150-230);[[36.299999,33.5],[34.466667,31.5]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_022a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_023a;48;169;Damascus_Palmyra (150-230);[[36.299999,33.5],[38.283,34.55]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_023a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_024a;48;123;Damascus_Petra (150-230);[[36.299999,33.5],[35.433,30.333]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_024a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_025a;553;580;Dioscurias_loc10-tmc010103 (150-230);[[41.033333,43],[49.893333,40.371113]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_025a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_026a;130;169;Dura Europos_Palmyra (150-230);[[40.724998,34.75],[38.283,34.55]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_026a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_027a;130;630;Dura Europos_loc03-tmc010103 (150-230);[[40.724998,34.75],[44.393055,32.031666]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_027a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_028a;56;747;Gaza_Pelusium (150-230);[[34.466667,31.5],[32.516666,31.049999]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_028a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_029a;56;123;Gaza_Petra (150-230);[[34.466667,31.5],[35.433,30.333]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_029a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_030a;762;778;Ghadames Oasis_loc09-tmc010103 (150-230);[[9.5,30.133333],[10.116667,33.883331]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_030a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_031a;762;748;Ghadames Oasis_Leptis Magna (150-230);[[9.5,30.133333],[14.311667,32.631668]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_031a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_032a;361;777;Hippo Regius_Wargla Oasis (150-230);[[7.733333,36.866669],[5.333333,31.950001]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_032a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_033a;723;502;Kharga Oasis_Siwa Oasis (150-230);[[30.583332,25.333332],[25.666668,29.166668]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_033a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_034a;723;764;Kharga Oasis_Thebae (150-230);[[30.583332,25.333332],[32.683334,25.700001]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_034a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_035a;748;765;Leptis Magna_Sabrata (150-230);[[14.311667,32.631668],[12.484722,32.791943]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_035a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_036a;748;759;Leptis Magna_Zawilah Oasis (150-230);[[14.311667,32.631668],[15.116667,26.166668]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_036a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_037a;771;747;Nicopolis_Pelusium (150-230);[[29.95,31.2],[32.516666,31.049999]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_037a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_038a;116;335;Olbia_loc11-tmc010103 (150-230);[[31.9,46.716667],[30.516666,50.433334]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_038a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_039a;502;740;Siwa Oasis_loc02-tmc010103 (150-230);[[25.666668,29.166668],[27.233334,31.35]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_039a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_040a;168;631;Trapezus_loc04-tmc010103 (150-230);[[39.716667,41],[49.337502,36.620556]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_040a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_042a;779;748;loc06-tmc010103_Leptis Magna (150-230);[[19.583332,30.416668],[14.311667,32.631668]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_042a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_041a;2382;764;loc08-tmc010103_Thebae (150-230);[[31.35,21.8],[32.683334,25.700001]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_041a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_016a;133;778;Carthago_loc09-tmc010103 (150-230);[[10.333333,36.866669],[10.116667,33.883331]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_016a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_044a;851;580;loc12-tmc010103_loc10-tmc010103 (150-230);[[54.633331,41.166668],[49.893333,40.371113]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_044a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_005a;114;740;Alexandria_loc02-tmc010103 (150-230);[[29.9,31.2],[27.233334,31.35]];[150,,,230,];;;tmcEGm0200;tmcEGm0200_005a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_500-1800;tmcDZm0500_002a;741;798;Aswan_Aidhab (500-1800);[[32.883331,24.083332],[36.650002,22.233334]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_002a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_003a;776;799;Augila_loc01-tmc010322 (500-1800);[[21.286943,29.108055],[31.183332,27.183332]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_003a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_004a;875;789;Awlil_Sijilmasa (500-1800);[[-15.967,18.15],[-4.283333,31.283333]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_004a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_005a;796;872;Bilma_Murzuk (500-1800);[[12.933333,18.683332],[13.917,25.917]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_005a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_006a;796;874;Bilma_loc02-tmc010322 (500-1800);[[12.933333,18.683332],[15.9667,13.1833]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_006a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_007a;795;796;Gao_Bilma (500-1800);[[-0.05,16.266666],[12.933333,18.683332]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_007a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_008a;762;776;Ghadames_Augila (500-1800);[[9.5,30.133333],[21.286943,29.108055]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_008a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_009a;743;742;Jiddah_Mekka (500-1800);[[39.200001,21.483334],[39.816666,21.450001]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_009a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_010a;873;796;Kano_Bilma (500-1800);[[8.167,12],[12.933333,18.683332]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_010a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_011a;789;777;Sijilmasa_Wargla (500-1800);[[-4.283333,31.283333],[5.333333,31.950001]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_011a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_012a;790;789;Taghaza_Sijilmasa (500-1800);[[-5,23.6],[-4.283333,31.283333]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_012a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_013a;869;790;Taodeni_Taghaza (500-1800);[[-3.983333,22.6667],[-5,23.6]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_013a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_014a;869;870;Taodeni_Tuat (500-1800);[[-3.983333,22.6667],[-0.3039,27.8007]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_014a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_015a;793;795;Timbuktu_Gao (500-1800);[[-3.016667,16.766666],[-0.05,16.266666]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_015a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_016a;793;869;Timbuktu_Taodeni (500-1800);[[-3.016667,16.766666],[-3.983333,22.6667]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_016a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_017a;774;776;Tripoli_Augila (500-1800);[[13.18,32.892502],[21.286943,29.108055]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_017a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_018a;870;777;Tuat_Wargla (500-1800);[[-0.3039,27.8007],[5.333333,31.950001]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_018a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_019a;777;762;Wargla_Ghadames (500-1800);[[5.333333,31.950001],[9.5,30.133333]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_019a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_020a;777;868;Wargla_Tunis (500-1800);[[5.333333,31.950001],[10.217,36.833]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_020a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_021a;799;741;loc01-tmc010322_Aswan (500-1800);[[31.183332,27.183332],[32.883331,24.083332]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_021a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_022a;799;871;loc01-tmc010322_Cairo (500-1800);[[31.183332,27.183332],[31.25,30.05]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_022a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_023a;774;872;Tripoli_Murzuk (500-1800);[[13.18,32.892502],[13.917,25.917]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_023a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_024a;793;761;Timbuktu_Ghat (500-1800);[[-3.016667,16.766666],[10.183333,24.950001]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_024a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_025a;761;872;Ghat_Murzuk (500-1800);[[10.183333,24.950001],[13.917,25.917]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_025a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_026a;872;776;Murzuk_Augila (500-1800);[[13.917,25.917],[21.286943,29.108055]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_026a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_027a;793;893;Timbuktu_Bamako (500-1800);[[-3.016667,16.766666],[-7.983,12.667]];[500,,,1800,];;;tmcDZm0500;tmcDZm0500_027a;trd;rv;maj;[A000,B000,C000];nkn;d000dd;shp;t000t;QC4;Oliver 2000:158;P000
owtrad;afr_200-1933;tmcMAm1500_001a;787;786;Tlemcen_Fes (200-1933);[[-1.315,34.878334],[-4.982778,34.052776]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_001a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_002a;1009;786;Figuig_Fes (200-1933);[[-1.226944,32.116669],[-4.982778,34.052776]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_002a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_003a;789;786;Sijilmassa_Fes (200-1933);[[-4.283333,31.283333],[-4.982778,34.052776]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_003a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_004a;789;788;Sijilmassa_Marrakesh (200-1933);[[-4.283333,31.283333],[-8,31.633333]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_004a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_005a;1008;788;Mogador_Marrakesh (200-1933);[[-9.769722,31.513056],[-8,31.633333]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_005a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_006a;894;1007;Agadir_frk01-tmc010509 (200-1933);[[-9.667,30.5],[-8.866667,30.483334]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_006a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_007a;788;1007;Marrakesh_frk01-tmc010509 (200-1933);[[-8,31.633333],[-8.866667,30.483334]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_007a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_008a;1007;801;frk01-tmc010509_loc01-tmc010509 (200-1933);[[-8.866667,30.483334],[-8.147778,27.674168]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_008a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_009a;800;786;Tangier_Fes (200-1933);[[-5.812778,35.784721],[-4.982778,34.052776]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_009a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_010a;868;1009;Tunis_Figuig (200-1933);[[10.217,36.833],[-1.226944,32.116669]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_010a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_011a;787;1009;Tlemcen_Figuig (200-1933);[[-1.315,34.878334],[-1.226944,32.116669]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_011a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_012a;789;1009;Sijilmassa_Figuig (200-1933);[[-4.283333,31.283333],[-1.226944,32.116669]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_012a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_013a;789;801;Sijilmassa_loc01-tmc010509 (200-1933);[[-4.283333,31.283333],[-8.147778,27.674168]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_013a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_014a;1006;801;loc02-tmc010509_loc01-tmc010509 (200-1933);[[-12.7,22.6833],[-8.147778,27.674168]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_014a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_015a;1006;792;loc02-tmc010509_Oualata (200-1933);[[-12.7,22.6833],[-7.033333,17.299999]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_015a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_016a;869;793;loc03-tmc010509_Timbuktu (200-1933);[[-3.9833,22.6667],[-3.016667,16.766666]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_016a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_017a;869;789;loc03-tmc010509_Sijilmassa (200-1933);[[-3.9833,22.6667],[-4.283333,31.283333]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_017a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_018a;617;868;frk02-tmc010509_Tunis (200-1933);[[2.483,27.2],[10.217,36.833]];[200,,,1933,];;;tmcMAm1500;tmcMAm1500_018a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
