collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;status;source;comment
courier;cou_891;HONGLUYI Fujian (宏路驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16090;;119.309998;25.702290;Y;MDYZK;
courier;cou_892;SUANLINGYI Fujian (蒜岭驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16210;;119.194786;25.483252;Y;MDYZK;
courier;cou_893;PUYANGYI Fujian (莆阳驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40298;;119.011101;25.433954;Y;MDYZK;
courier;cou_894;JINTIANYI Fujian (锦田驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40258;;118.802818;25.022078;Y;MDYZK;
courier;cou_895;FENGTINGYI Fujian (枫亭驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16203;;118.844421;25.241423;Y;MDYZK;
courier;cou_896;JIN'ANYI Fujian (晋安驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40257;;118.589905;24.909641;Y;MDYZK;
courier;cou_897;KANGDIANYI Fujian (康店驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_137661;;118.417750;24.746709;Y;MDYZK;
courier;cou_898;DALUNYI Fujian (大轮驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40260;;118.144500;24.736698;Y;MDYZK;
courier;cou_899;SHENQINGYI Fujian (深青驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_137530;;117.963955;24.593819;Y;MDYZK;
courier;cou_900;JIANGDONGYI Fujian (江东驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_137523;;117.899892;24.524450;Y;MDYZK;
courier;cou_901;DANXIAYI Fujian (丹霞驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40328;;117.653053;24.511744;Y;MDYZK;
courier;cou_902;GANTANGYI Fujian (甘棠驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_138430;;117.674274;24.268709;N;MDYZK;
courier;cou_903;LINZHANGYI Fujian (临漳驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40331;;117.610697;24.117078;Y;MDYZK;
courier;cou_904;YUNXIAOYI Fujian (云霄驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40343;;117.328308;23.959551;Y;MDYZK;
courier;cou_905;NANZHAOYI Fujian (南诏驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40342;;117.174673;23.704756;Y;MDYZK;
courier;cou_906;NANJINGYI Fujian (南靖);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40338;;117.505692;24.572994;Y;MDYZK;
courier;cou_907;PINGNANYI Fujian (平南驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_138395;;117.295860;24.778765;Y;MDYZK;
courier;cou_908;SHIZHONGYI Fujian (适中驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_137398;;117.115129;24.881441;Y;MDYZK;
courier;cou_909;DAHENGYI Fujian (大横驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16127;;118.255791;26.768646;Y;MDYZK;
courier;cou_910;TAIPINGYI Fujian (太平驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16078;;118.290583;26.910593;Y;MDYZK;
courier;cou_911;YEFANGYI Fujian (叶坊驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16076;;118.221629;27.167746;Y;MDYZK;
courier;cou_912;XINGTIANYI Fujian (兴田驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_137210;;118.066269;27.503511;Y;MDYZK;
courier;cou_913;CHANGPINGYI Fujian (长平驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40235;;118.026779;27.756025;Y;MDYZK;
courier;cou_914;DA'ANYI Fujian (大安驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_16059;;117.893829;27.870272;Y;MDYZK;
courier;cou_915;CHEPANYI Jiangxi (车盘驿);;;117.800003;28.000000;Y;MDYZK;
courier;cou_916;EHUYI Jiangxi (鹅湖驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_810;;117.776590;28.208450;Y;MDYZK;
courier;cou_917;GEYANGYI Jiangxi (葛阳驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_805;;117.965053;28.447917;Y;MDYZK;
courier;cou_918;HUAIYUYI Jiangxi (怀玉驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_812;;118.240181;28.679602;Y;MDYZK;
courier;cou_919;CHANGSHANYI Zhejiang (常山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40629;;118.502663;28.903732;Y;MDYZK;
courier;cou_920;CAOPINGYI Jiangxi (草平驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_141710;;118.344015;28.812477;Y;MDYZK;
courier;cou_921;SHUANGXIYI Zhejiang (双溪驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40708;;119.649918;29.104712;Y;MDYZK;
courier;cou_922;DANFENGYI Zhejiang (丹峰驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40597;;120.058441;28.648392;Y;MDYZK;
courier;cou_923;HUAXIYI Zhejiang (华溪驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40727;;120.025253;28.897268;Y;MDYZK;
courier;cou_924;KUOCANGYI Zhejiang (括苍驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40602;;119.913009;28.448732;N;MDYZK;
courier;cou_925;ZHITIANYI Zhejiang (芝田驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40607;;120.288155;28.143875;Y;MDYZK;
courier;cou_926;XIANGPUYI Zhejiang (象浦驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40701;;120.653221;28.018291;Y;MDYZK;
courier;cou_927;YAO'AOLINGYI Zhejiang (窑奥岭驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40680;;120.957687;28.130676;Y;MDYZK;
courier;cou_928;XIGAOYI Zhejiang (西皋驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125562;;121.101448;28.268312;Y;MDYZK;
courier;cou_929;GUANTOUYI Zhejiang (馆头驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22765;;121.146011;28.412464;Y;MDYZK;
courier;cou_930;LINGDIANYI Zhejiang (岭店驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_139992;;121.250862;28.544275;Y;MDYZK;
courier;cou_931;HUANGYANYI Zhejiang (黄岩);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40653;;121.258354;28.642613;Y;MDYZK;
courier;cou_932;CHICHENGYI Zhejiang (赤城驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40657;;121.120598;28.843132;Y;MDYZK;
courier;cou_933;ZHUJIA'AOYI Zhejiang (朱家奥驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_140078;;121.277054;29.064903;Y;MDYZK;
courier;cou_934;SANGZHOUYI Zhejiang (桑州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22796;;121.315544;29.160954;Y;MDYZK;
courier;cou_935;BAIQIAOYI Zhejiang (白峤驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_140070;;121.324592;29.200448;N;MDYZK;
courier;cou_936;NINGHAIYI Zhejiang (宁海);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40661;;121.425552;29.283617;Y;MDYZK;
courier;cou_937;LIANSHANYI Zhejiang (连山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40735;;121.406906;29.651657;Y;MDYZK;
courier;cou_938;SIMINGYI Zhejiang (四明驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40743;;121.542940;29.864762;Y;MDYZK;
courier;cou_939;CHEJIUYI Zhejiang (车厩驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40732;;121.444199;29.979195;Y;MDYZK;
courier;cou_940;YAOJIANGYI Zhejiang (姚江驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40788;;121.152763;30.049067;Y;MDYZK;
courier;cou_941;DONGGUANYI Zhejiang (东关驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40774;;120.973587;29.952654;Y;MDYZK;
courier;cou_942;PENGLAIYI Zhejiang (蓬莱驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_40762;;120.578262;30.004515;L;MDYZK;
courier;cou_943;XIXINGYI Zhejiang (西兴驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_22856;;120.222580;30.197996;Y;MDYZK;
courier;cou_944;LINGSHANYI Guangdong (灵山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_301;;116.594063;23.260954;Y;MDYZK;
courier;cou_945;WUNINGYI Guangdong (武宁驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125929;;116.504667;23.078594;Y;MDYZK;
courier;cou_946;HUILAI Guangdong (惠来);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_304;;116.288513;23.039129;Y;MDYZK;
courier;cou_947;BEISHANYI Guangdong (北山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_125937;;116.159019;22.996525;Y;MDYZK;
courier;cou_948;DAPOYI Guangdong (大陂驿);;;115.847465;22.959137;Y;MDYZK;
courier;cou_949;PING'ANYI Guangdong (平安驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126110;;115.207520;22.894600;Y;MDYZK;
courier;cou_950;PINGZHENGYI Guangdong (平政驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_17160;;114.897375;22.840362;Y;MDYZK;
courier;cou_951;PINGSHANYI Guangdong (平山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_17094;;114.716667;22.983334;Y;MDYZK;
courier;cou_952;YIHEYI Guangdong (义合驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126070;;114.866569;23.839874;Y;MDYZK;
courier;cou_953;TIEGANGYI Guangdong (铁冈驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126421;;114.088139;23.066694;Y;MDYZK;
courier;cou_954;HUANGJIASHANYI Guangdong (黄家山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126414;;113.852598;23.110491;Y;MDYZK;
courier;cou_955;SUZHOUYI Guangdong (苏州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126189;;114.175034;23.085466;Y;MDYZK;
courier;cou_956;DONGZHOUYI Guangdong (东州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_126371;;113.540619;23.094250;Y;MDYZK;
courier;cou_957;LUSHUNKOUYI Liaoning (旅顺口驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21047;;121.255562;38.808720;Y;MDYZK;
courier;cou_958;MUCHANGYI Liaoning (木场驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21049;;121.434743;38.982421;Y;MDYZK;
courier;cou_959;JINZHOUYI Liaoning (金州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_123061;;121.701050;39.098946;Y;MDYZK;
courier;cou_960;SHIHEYI Liaoning (石河驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21954;;121.844093;39.344093;Y;MDYZK;
courier;cou_961;BOLANYI Liaoning (孛兰驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_167793;;121.956467;39.390034;N;MDYZK;
courier;cou_962;HUAIHUAYI Hunan (怀化驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18785;;110.112259;27.620098;Y;MDYZK;
courier;cou_963;SHANTANGYI Hunan (山塘驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_131165;;110.214518;27.889320;Y;MDYZK;
courier;cou_964;JIANGKOUYI Hunan (江口驿);;;110.300003;28.350000;Y;MDYZK;
courier;cou_965;CHENYANGYI Hunan (辰阳驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18734;;110.392090;28.440548;L;MDYZK;
courier;cou_966;MAOGANGSI Hunan (茅冈司);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18659;;110.185295;29.236904;Y;MDYZK;
courier;cou_967;LINJIANGYI Hunan (临江驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_128541;;112.895958;29.541655;Y;MDYZK;
courier;cou_968;CHENGLINGJIYI Hunan (城陵矶驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_18691;;113.150040;29.433779;Y;MDYZK;
courier;cou_969;LUANGUYI Liaoning (栾古驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21061;;121.870128;39.512340;Y;MDYZK;
courier;cou_970;FUZHOUYI Liaoning (复州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1171;;121.711601;39.733738;Y;MDYZK;
courier;cou_971;WUSHIZHAIYI Liaoning (五十寨驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_167773;;121.992362;40.042320;Y;MDYZK;
courier;cou_972;XIONGYUEYI Liaoning (熊岳驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_167774;;122.127632;40.177368;Y;MDYZK;
courier;cou_973;GAIZHOUYI Liaoning (盖州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1177;;122.359466;40.397961;Y;MDYZK;
courier;cou_974;YAOZHOUYI Liaoning (耀州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21134;;122.500912;40.663137;N;MDYZK;
courier;cou_975;ZAICHENGYI Liaoning (在城驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1179;;122.750342;40.849636;Y;MDYZK;
courier;cou_976;ANSHANYI Liaoning (鞍山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21139;;122.942413;41.073940;Y;MDYZK;
courier;cou_977;LIAODONGDUSI Liaoning (辽东都司);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1180;;123.167984;41.265850;Y;MDYZK;
courier;cou_978;HUPIYI Liaoning (虎皮驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21152;;123.351860;41.510853;Y;MDYZK;
courier;cou_979;PUHESUO Liaoning (蒲河所);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21169;;123.582886;41.947865;Y;MDYZK;
courier;cou_980;YILUYI Liaoning (懿路驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21170;;123.649576;42.099266;Y;MDYZK;
courier;cou_981;QIZHOUYI Liaoning (器州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1183;;123.847854;42.295509;N;MDYZK;
courier;cou_982;ZHONGGUCHENG Liaoning (中固城);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_167648;;123.992081;42.440292;Y;MDYZK;
courier;cou_983;ANLEZHOUYI Liaoning (安乐州);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1175;;124.076736;42.604393;Y;MDYZK;
courier;cou_984;WEIYUANBAO Liaoning (威远堡);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21107;;124.275091;42.669380;Y;MDYZK;
courier;cou_985;NIUZHUANGYI Liaoning (牛庄驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1178;;122.523674;40.945534;Y;MDYZK;
courier;cou_986;XININGBAO Liaoning (西宁堡);;;122.364069;41.027829;Y;MDYZK;
courier;cou_987;SHALINGYI Liaoning (沙岭驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21035;;122.367058;41.145584;Y;MDYZK;
courier;cou_988;PANSHANYI Liaoning (盘山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21045;;122.005074;41.478075;Y;MDYZK;
courier;cou_989;XIPINGYI Liaoning (西平驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21034;;122.337015;41.246705;Y;MDYZK;
courier;cou_990;BANQIAOYI Liaoning (板桥驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1169;;121.786598;41.595165;Y;MDYZK;
courier;cou_991;QIANMALINGYI Liaoning (牵马岭驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21018;;121.563899;41.551711;N;MDYZK;
courier;cou_992;YIZHOUYI Liaoning (义州驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1168;;121.243027;41.539394;Y;MDYZK;
courier;cou_993;LVYANGYI Liaoning (闾阳驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21017;;121.665001;41.379166;N;MDYZK;
courier;cou_994;SHISANSHANYI Liaoning (十三山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21012;;121.505920;41.262586;Y;MDYZK;
courier;cou_995;XINGSHANYI Liaoning (杏山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21002;;121.078743;40.946499;L;MDYZK;
courier;cou_996;XIAOLINGHEYI Liaoning (小凌河驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_167909;;121.256630;41.097183;Y;MDYZK;
courier;cou_997;GUANGGNINGZHONGZUOSUOYI Liaoning (广宁中左所);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21042;;121.354942;41.171371;Y;MDYZK;
courier;cou_998;GUANGNINGZHONGQIANSUOYI Liaoning (广宁中前所);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20972;;119.952042;40.091007;Y;MDYZK;
courier;cou_999;GAOLINGYI Liaoning (高岭驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20973;;120.003855;40.146282;Y;MDYZK;
courier;cou_1000;BEIYINZHANGBAO Liaoning (背阴障堡);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20975;;120.099998;40.200001;Y;MDYZK;
courier;cou_1001;SHAHEYI Liaoning (沙河驿);;;120.247355;40.273489;Y;MDYZK;
courier;cou_1002;GUANGNINGZHONGHOUSUO Liaoning (广宁中后所);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20981;;120.333031;40.328262;Y;MDYZK;
courier;cou_1003;DONGGUANYI Liaoning (东关驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_167898;;120.447159;40.402406;Y;MDYZK;
courier;cou_1004;NINGYUANZHONGZUOSUO Liaoning (宁远中左所);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_167906;;120.991585;40.895901;Y;MDYZK;
courier;cou_1005;LIANSHANYI Liaoning (连山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20994;;120.848938;40.756001;Y;MDYZK;
courier;cou_1006;CAOZHUANGYI Liaoning (曹庄驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_20986;;120.570983;40.479935;Y;MDYZK;
courier;cou_1007;NINGYUANZHONGYOUSUO Liaoning (宁远中右所);;;120.500000;40.433334;N;MDYZK;
courier;cou_1008;NINGYUANWEI Liaoning (宁远卫);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1167;;120.703438;40.619228;Y;MDYZK;
courier;cou_1009;TONGDAO Hunan (通道);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_722;;109.625748;26.319410;L;MDYZK;
courier;cou_1010;BANBIDIAN Hebei (半壁店);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_134830;;114.688774;39.354015;L;PA_1903;dist from Gaobeidian
courier;cou_1011;LIANGSHANYI Chongqing (梁山驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1252;;107.788971;30.666655;L;MDYZK;
courier;cou_1012;NANGTUYI Chongqing (灢途驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21435;;108.297455;30.594997;L;MDYZK;
courier;cou_1013;CAOXIYI  Chongqing (曹谿驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_163008;;108.202240;30.423718;L;MDYZK;
courier;cou_1014;YUNGENYI Chongqing (云根驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_96603;;108.031578;30.298578;L;MDYZK;
courier;cou_1017;DONGQINGYI Chongqing (东青驿_;http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1281;;107.469627;29.908056;L;MDYZK;
courier;cou_1018;FULINGYI Chongqing (涪陵驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1282;;107.390961;29.702776;L;MDYZK;
courier;cou_1015;HUALINYI Chongqing (花林驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_21419;;107.883362;30.137613;L;MDYZK;
courier;cou_1016;FENGLINGYI Chongqing (酆陵驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_12270;;107.714561;29.887396;L;MDYZK;
courier;cou_1019;LINSHIYI Chongqing (蔺市驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_165786;;107.193993;29.661377;L;MDYZK;
courier;cou_1021;LONGXIYI Chongqing (龙溪驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_165853;;106.884256;29.681661;L;MDYZK;
courier;cou_1020;CHANGSHOUYI Chongqing (长寿驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_1279;;107.061150;29.833637;L;MDYZK;
courier;cou_1022;MUDONGYI Chongqing (木洞驿);http://maps.cga.harvard.edu/tgaz/placename/json/hvd_165372;;106.840630;29.570593;L;MDYZK;
courier;cou_826;HANZIYI Sichuan (汉子驿);;;104.559531;32.402923;L;MDYZK;
