"UUID","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS"
"c098af99-b5d5-4232-83a1-ead6c63c174c","Marinum","char-offset:40213","PLACE","http://pleiades.stoa.org/places/338247","Ad Oculum Marinum","","","unlocated","UNVERIFIED","",""
"ef1d5e31-6e8f-4973-a0a4-b5494abef5b9","Aricia","char-offset:40234","PLACE","http://pleiades.stoa.org/places/422844","Aricia|Aricia, Ariccia","41.7211083","12.6726413","settlement","UNVERIFIED","",""
"ec786bb5-648b-4f30-94a0-8ec21e5776da","Pontine Marshes","char-offset:40505","PLACE","http://pleiades.stoa.org/places/433033","Pomptinae Paludes","41.75","12.75","marsh-wetland","UNVERIFIED","",""
"c8c9f31f-5030-457b-9785-9cee2c429ca4","Aricia","char-offset:40652","PLACE","http://pleiades.stoa.org/places/422844","Aricia|Aricia, Ariccia","41.7211083","12.6726413","settlement","UNVERIFIED","",""
"ff7b2cd1-039b-4e42-8364-e2741512093f","Aricia","char-offset:40726","PLACE","http://pleiades.stoa.org/places/422844","Aricia|Aricia, Ariccia","41.7211083","12.6726413","settlement","UNVERIFIED","",""
"2b0c5bac-5024-4753-b09b-4b77c06f0240","Ovid","char-offset:40960","PLACE","http://sws.geonames.org/5004776","Ovid","43.00586","-84.37164","","UNVERIFIED","",""
"f4e501e0-eb9f-4933-b20c-780d024639bc","Aricia","char-offset:41044","PLACE","http://pleiades.stoa.org/places/422844","Aricia|Aricia, Ariccia","41.7211083","12.6726413","settlement","UNVERIFIED","",""
"6a0e7ccc-1b15-4647-a03d-69bbfa2c5aea","Numa Pompilius","char-offset:41103","PLACE","","","","","","UNVERIFIED","",""
"85e3b6fc-b3bd-4690-a2d4-e64f8c6f254c","Aricia","char-offset:41328","PLACE","http://pleiades.stoa.org/places/422844","Aricia|Aricia, Ariccia","41.7211083","12.6726413","settlement","UNVERIFIED","",""
"3af332b4-da4a-45fb-873c-25baeb59d538","Rome","char-offset:41388","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"be37b9f1-c262-4d4e-934b-46f843c77c37","Aricia","char-offset:41779","PLACE","http://pleiades.stoa.org/places/422844","Aricia|Aricia, Ariccia","41.7211083","12.6726413","settlement","UNVERIFIED","",""
"c39a2da4-6947-4938-acba-7d16213f43b6","Aricia","char-offset:41841","PLACE","http://pleiades.stoa.org/places/422844","Aricia|Aricia, Ariccia","41.7211083","12.6726413","settlement","UNVERIFIED","",""
"ad7626f5-32b9-4b3f-b2e7-bbbb87bc9c92","Aricia","char-offset:42193","PLACE","http://pleiades.stoa.org/places/422844","Aricia|Aricia, Ariccia","41.7211083","12.6726413","settlement","UNVERIFIED","",""
"68e79906-7e32-434a-9072-5a1915b3dd32","Storax","char-offset:42306","PLACE","","","","","","UNVERIFIED","",""
"84de7a98-a9ad-49b5-b8fc-ad867847f913","Nymphaeus","char-offset:42316","PLACE","http://pleiades.stoa.org/places/432988","Nymphaeus fl.","41.25","12.75","river","UNVERIFIED","",""
"11f3fd55-6221-4aa6-a6b0-bda651ad5213","Forum Appii","char-offset:42354","PLACE","http://pleiades.stoa.org/places/422927","Forum Appii |Forum Appii, Borgo Faiti, Latina","41.46801","12.99372","station","UNVERIFIED","",""
"303b5dc5-2321-4546-96b2-45df6dc23fd4","Fossa Nova","char-offset:42413","PLACE","","","","","","UNVERIFIED","",""
"9c343d2f-2731-4bdd-b0cb-e7a7c3c7797b","Fundi","char-offset:42744","PLACE","http://pleiades.stoa.org/places/432855","Fundi|Fundi, Fondi","41.357429","13.427922","bath,settlement","VERIFIED","w",""
"a95e78e5-f49a-4ccd-b6b9-27ac408534db","Latina","char-offset:42923","PLACE","http://sws.geonames.org/3175058","Latina","41.46614","12.9043","","UNVERIFIED","",""
"294bac6c-2ea9-432c-9150-7c7f8e33d4b1","Rome","char-offset:42986","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"81d97201-f7b6-4082-be26-a8d6ab3aba3b","Columna","char-offset:43018","PLACE","","","","","","UNVERIFIED","w",""
"7aa6d637-b34c-4503-8c2c-9e35a1bcc1dd","Algidum","char-offset:43177","PLACE","","","","","","UNVERIFIED","w","an old forest"
"cfe4b2bc-0fd7-4d02-b687-edb56853c35e","Columna","char-offset:43324","PLACE","","","","","","UNVERIFIED","",""
"f6efd2e4-98ff-4188-bbb2-dfdcb308511b","Valmontonum","char-offset:43335","PLACE","","","","","","UNVERIFIED","",""
"2d3f19db-1431-4adc-9451-0681de56d8cb","Gallicanum","char-offset:43481","PLACE","http://pleiades.stoa.org/places/422932","Gabii|Gabii, Castiglione, Roma","41.8916665","12.71875","sanctuary,settlement,temple-2","VERIFIED","w",""
"28f9ae6d-f3a0-45f0-ac22-ecd7cce4ee48","Algidum","char-offset:43598","PLACE","","","","","","UNVERIFIED","",""
"39a85d7a-c085-4763-bc30-7de49190f420","Lacus Regillus","char-offset:43611","PLACE","http://pleiades.stoa.org/places/707467453","Lacus Iuturnae","41.8916018","12.4859236","fountain,sanctuary","UNVERIFIED","",""
"c4de56d6-8cbf-4914-9a6a-6e62f9e5bb50","Gallicanum","char-offset:43832","PLACE","","","","","","UNVERIFIED","",""
"8ace3b2c-004e-4407-9d34-0f559ea23c28","Gabii","char-offset:43848","PLACE","http://pleiades.stoa.org/places/422932","Gabii|Gabii, Castiglione, Roma","41.8916665","12.71875","sanctuary,settlement,temple-2","UNVERIFIED","",""
"67ec1d7b-e63b-4008-b68c-6ed3ad0e5b00","Praeneste","char-offset:43871","PLACE","http://pleiades.stoa.org/places/423013","Praeneste|Praeneste, Palestrina","41.839064","12.89207","sanctuary,settlement,temple-2,cave","VERIFIED","w",""
"a125af69-d12c-4472-9029-feddcb4532e4","Cavae","char-offset:43960","PLACE","","","","","","UNVERIFIED","w",""
"643e9fb9-469a-4be8-82a9-738c13389a02","Odoardus Columna","char-offset:43980","PLACE","","","","","","UNVERIFIED","w","between Cavae and Zinazanum"
"5f12673a-96f3-4a0c-9631-378e65672abf","Zinazanum","char-offset:44042","PLACE","","","","","","UNVERIFIED","w",""
"6546ee48-81a9-4d2a-b870-d14fea601680","Zinazanum","char-offset:44386","PLACE","","","","","","UNVERIFIED","",""
"dd13d724-016b-4592-8118-1886d3425648","Anagnia","char-offset:44419","PLACE","http://pleiades.stoa.org/places/422833","Anagnia|Anagnia, Anagni","41.7422346","13.158999","settlement","VERIFIED","w",""
"496e72ce-8c21-447d-86db-57bd1b420967","Anagnia","char-offset:44507","PLACE","http://pleiades.stoa.org/places/422833","Anagnia|Anagnia, Anagni","41.7422346","13.158999","settlement","UNVERIFIED","",""
"b76164ad-73f5-408c-82ef-e9d948d370c5","Egypt","char-offset:44736","PLACE","http://sws.geonames.org/357994","Egypt","26.4902014068366","29.880796169773134","","UNVERIFIED","",""
"16902a8d-cc34-4be4-aaf1-a2918177c71d","Anagnia","char-offset:44780","PLACE","http://pleiades.stoa.org/places/422833","Anagnia|Anagnia, Anagni","41.7422346","13.158999","settlement","UNVERIFIED","",""
"8d3aef53-729b-4fb0-b626-8b26b4be8426","Herne","char-offset:44988","PLACE","http://sws.geonames.org/2905891","Herne","51.5388","7.22572","","UNVERIFIED","",""
"c2287124-a34b-464d-b3ed-279addc14146","Anagnia","char-offset:45114","PLACE","http://pleiades.stoa.org/places/422833","Anagnia|Anagnia, Anagni","41.7422346","13.158999","settlement","UNVERIFIED","",""
"efa593bc-6b31-4943-98d6-055b97cdd4c7","Circus Maritimus","char-offset:45187","PLACE","","","","","","UNVERIFIED","",""
"509b8719-45d6-4b4c-a946-98c63bf484f6","Aletrium","char-offset:45247","PLACE","http://pleiades.stoa.org/places/432664","Aletrium|Aletrium, Alatri","41.724822","13.343955","settlement","UNVERIFIED","",""
"ae4b8d4f-4721-45f0-b5f4-4bef67f7344b","Verulae","char-offset:45260","PLACE","http://pleiades.stoa.org/places/433187","Verulae|Verulae, Veroli|Veroli","41.690532","13.417276","settlement","UNVERIFIED","",""
"da92bf29-c13b-498b-8840-54d230726714","Anagnia","char-offset:45438","PLACE","http://pleiades.stoa.org/places/422833","Anagnia|Anagnia, Anagni","41.7422346","13.158999","settlement","UNVERIFIED","",""
"07c79f92-2e7b-484e-ba94-d87805cf679c","Anagnia","char-offset:45724","PLACE","http://pleiades.stoa.org/places/422833","Anagnia|Anagnia, Anagni","41.7422346","13.158999","settlement","UNVERIFIED","",""
"83c50802-f3d7-494e-95c7-7bf5248dda25","Rome","char-offset:45899","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"d7cefb68-193d-43be-81e0-629ce949292b","Rome","char-offset:46233","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"0f534936-44f5-4a91-880c-cfa66b3704d4","Praeneste","char-offset:46395","PLACE","http://pleiades.stoa.org/places/423013","Praeneste|Praeneste, Palestrina","41.839064","12.89207","sanctuary,settlement,temple-2,cave","UNVERIFIED","",""
"fea635c9-2cf2-4ae4-bc28-294bba9e0ec4","France","char-offset:46623","PLACE","http://sws.geonames.org/3017382","France","46.557575440537526","2.5522572848112075","","UNVERIFIED","",""
"d75f8484-1d48-4dc5-b025-f97513741b85","Rome","char-offset:46756","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"b41334f3-1f77-43ac-8166-58fee198004c","Fumo","char-offset:46971","PLACE","","","","","","UNVERIFIED","",""
"c2100a28-591f-4c51-9051-e78162d3885f","Lacus Fucinus","char-offset:47009","PLACE","http://pleiades.stoa.org/places/432853","Fucinus L.","41.995","13.547222","lake","UNVERIFIED","",""
"98597c63-cf59-4f3c-8fbb-6e8207109a87","Lake of the Marsians","char-offset:47043","PLACE","","","","","","UNVERIFIED","",""
"2cacdacd-e031-4cd3-87cf-6d751733579e","Anagnia","char-offset:47424","PLACE","http://pleiades.stoa.org/places/422833","Anagnia|Anagnia, Anagni","41.7422346","13.158999","settlement","UNVERIFIED","",""
"15478e0e-72cd-457f-a0a5-9dae1c6a86e1","Lacus Fucinus","char-offset:47484","PLACE","http://pleiades.stoa.org/places/432853","Fucinus L.","41.995","13.547222","lake","UNVERIFIED","",""
"c7a72b82-a456-4253-8af5-a21ebd6fd2b1","Liris","char-offset:47607","PLACE","http://pleiades.stoa.org/places/432910","Liris/Clanis (river)","41.3140277","13.893085","river","UNVERIFIED","",""
"19efa421-4951-4dab-9ee5-820f29af722a","Sanctus Vitus","char-offset:47639","PLACE","","","","","","UNVERIFIED","",""
"eae71a24-dca1-46e1-b903-10186c3ce833","Anagnia","char-offset:47678","PLACE","http://pleiades.stoa.org/places/422833","Anagnia|Anagnia, Anagni","41.7422346","13.158999","settlement","UNVERIFIED","",""
"8cb47ea5-a2bc-427c-930c-c3e92492f913","Ferentinum","char-offset:47689","PLACE","http://pleiades.stoa.org/places/438734","Ferentinum","","","unlocated","UNVERIFIED","w","five miles from Anagnia, Roman colony, city of the Hernici"
"8eae0a1c-48c4-44e5-9af7-dd02221a547b","Ferentinum","char-offset:47872","PLACE","http://pleiades.stoa.org/places/438734","Ferentinum","","","unlocated","UNVERIFIED","",""
"b5af7d03-bbe5-487b-961e-e371335df925","Ferentinum","char-offset:48148","PLACE","http://pleiades.stoa.org/places/438734","Ferentinum","","","unlocated","UNVERIFIED","",""
"50771de3-dfdf-41f0-b635-08e29ef6bbc6","Ferentinum","char-offset:48624","PLACE","http://pleiades.stoa.org/places/438734","Ferentinum","","","unlocated","UNVERIFIED","",""
"49b211c8-21b5-4b75-9fd8-f12afe0ed7fa","Frusinona","char-offset:48754","PLACE","http://dare.ht.lu.se/places/22660","Frusino|Frusino, Frosinone","41.64016","13.351922","amphitheatre,settlement","VERIFIED","w",""
"429bce69-f831-4532-ac7b-1834c621e104","Frusinona","char-offset:49223","PLACE","","","","","","UNVERIFIED","",""
"9e30af14-b353-42d4-89a5-a8d10163645d","Ceperanum","char-offset:49236","PLACE","","","","","","UNVERIFIED","w","15 miles from Frusinona, border of Latium"
"bc31956a-4bb9-4135-964b-e33aa2ee7df7","Zinazani","char-offset:49346","PLACE","","","","","","UNVERIFIED","",""
"46d53b81-e070-4913-8f5a-9907348b9a82","Pallianum","char-offset:49357","PLACE","","","","","","UNVERIFIED","w","on road near Ceperanum"
"02a9299e-61c6-4099-8b01-e9d889efee0d","Serronum","char-offset:49369","PLACE","","","","","","UNVERIFIED","w","on road near Ceperanum"
"4baf44ff-add9-4d83-9c1c-62a769138915","Pillium","char-offset:49380","PLACE","","","","","","UNVERIFIED","w","on road near Ceperanum"
"bbef7d5e-37df-43c8-85ed-9b7a60357630","Acutum","char-offset:49390","PLACE","","","","","","UNVERIFIED","w","on road near Ceperanum"
"804926f2-25f0-40d3-992d-1a6eea6de986","Trivilianum","char-offset:49399","PLACE","","","","","","UNVERIFIED","w","on road near Ceperanum"
"fb27ccac-7696-44a6-8e31-06909fabd506","Collis Pardi","char-offset:49413","PLACE","","","","","","UNVERIFIED","w","on road near Ceperanum"
"b4d49bcb-06bc-4b62-929e-9d0d2d8c483b","Anticulum","char-offset:49428","PLACE","","","","","","UNVERIFIED","w","on road near Ceperanum"
"54697104-e1a4-4a99-b7b6-05ab9df86d86","Verulae","char-offset:49462","PLACE","http://pleiades.stoa.org/places/433187","Verulae|Verulae, Veroli|Veroli","41.690532","13.417276","settlement","VERIFIED","w",""
"d1cbbc76-047a-42b8-bb5f-9b5cc5037812","Verulae","char-offset:49529","PLACE","http://pleiades.stoa.org/places/433187","Verulae|Verulae, Veroli|Veroli","41.690532","13.417276","settlement","UNVERIFIED","",""
"a7b4bee9-e7d4-476a-b6a9-4c00caf7c5e4","Alatrum","char-offset:49821","PLACE","http://dare.ht.lu.se/places/16773","Aletrium|Aletrium, Alatri","41.724822","13.343955","settlement","VERIFIED","w",""
"0cfe3dd8-f4ad-430d-90f6-938a5ebd24b1","Babucum","char-offset:49982","PLACE","","","","","","UNVERIFIED","w","near Alatrum"
"c03cd2ab-4793-4e64-aa5c-3de63e21889c","Bovillae","char-offset:50020","PLACE","http://pleiades.stoa.org/places/422852","Bovillae|Bovillae, Frattocchie, Marino","41.76373","12.61797","station","UNVERIFIED","",""
"3b6cbaad-6ed8-4a17-b8bd-0f81b1f37d6c","Livius","char-offset:50032","PLACE","http://dare.ht.lu.se/places/42191","Villa di M. Livius Mercellus, Boscoreale","40.771599","14.47394","","UNVERIFIED","",""
"9385aaac-78e1-422d-87ce-afa205196d31","Turritium","char-offset:50046","PLACE","","","","","","UNVERIFIED","w","along road from Alatrum"
"70bda314-fd64-44ea-9c3a-6a9b9a14c24c","Pofae","char-offset:50058","PLACE","","","","","","UNVERIFIED","w","along road from Alatrum"
"a19893ee-22c5-4012-a1f0-d2fae6084b94","Vicus","char-offset:50066","PLACE","http://pleiades.stoa.org/places/203169","Voleucionis Vicus/Voleucinis Vicus","","","unlocated","UNVERIFIED","w","along road from Alatrum"
"f771859a-ce89-48d4-b49d-8851ae907066","Ripae","char-offset:50074","PLACE","","","","","","UNVERIFIED","w","along road from Alatrum"
"96a9149c-50de-42b8-a6d3-60192c0e3375","Porcilianum","char-offset:50082","PLACE","","","","","","UNVERIFIED","w","along road from Alatrum"
"de0d5745-76c8-4c77-b483-b06955bf47f3","Trevum","char-offset:50096","PLACE","","","","","","UNVERIFIED","w","along road from Alatrum"
"d66e61bc-4204-4c96-831c-38d76e5598be","Felectinum","char-offset:50107","PLACE","","","","","","UNVERIFIED","w","along road from Alatrum"
"cea7b77d-443d-40ab-9507-da122296db14","Algidum","char-offset:50189","PLACE","","","","","","UNVERIFIED","",""
"ba856a1d-33ab-4da2-912b-42d60839bc5e","Lavicanum","char-offset:50236","PLACE","","","","","","UNVERIFIED","w","near/in Algidum"
"18ce9995-0d8e-4cdb-ab1e-b05d34d813ff","Lavicanum","char-offset:50236","PLACE","","","","","","UNVERIFIED","w","near/in Algidum"
"2f6da4dd-b6e0-4825-b3a4-2b161f258694","Lavici","char-offset:50406","PLACE","","","","","","UNVERIFIED","",""
"fc0368f8-ab36-4d45-a80a-398ce0ea5d43","Lavicum","char-offset:50628","PLACE","","","","","","UNVERIFIED","",""
"b2c1cbd0-6ebf-48dd-916c-198097662b8c","Aequi","char-offset:50736","PLACE","http://pleiades.stoa.org/places/422822","Aequi","42.021593499999994","13.16497","people","UNVERIFIED","",""
"52296f40-1bca-4a1e-88eb-ca125a3b6e1c","Tusculum","char-offset:50774","PLACE","http://pleiades.stoa.org/places/423108","Tusculum|Tusculum, Tuscolo, Monte Porzio Catone","41.798322","12.709916","amphitheatre,theatre,settlement","UNVERIFIED","",""
"9a5a742a-9c7a-4c9e-b502-c1f01f527ba1","Algidum","char-offset:50807","PLACE","","","","","","UNVERIFIED","",""
"2cf713a5-ac98-480a-b4e4-ff718787f9bc","Lavici","char-offset:51037","PLACE","","","","","","UNVERIFIED","",""
"ce4d360d-0803-4672-b899-c8a81686a0d0","Rome","char-offset:51099","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"07b32c9c-53c2-4166-8017-60142ea82578","Valmontone","char-offset:51170","PLACE","http://dare.ht.lu.se/places/22200","Ad Bivium|Ad Bivium, Sacco, Valmonte","41.76013","12.96742","station","VERIFIED","w",""
"6b3ad451-d884-491d-ad92-5e25698caa9a","Venice","char-offset:51505","PLACE","http://sws.geonames.org/3164603","Venice","45.43713","12.33265","","UNVERIFIED","",""
"05069005-ac95-494a-8a69-8a57a0568242","Lavicanum","char-offset:51602","PLACE","","","","","","UNVERIFIED","",""
"3f4339cf-5548-45b0-bc96-2e6c903dc872","Valmontone","char-offset:51769","PLACE","http://sws.geonames.org/3164778","Valmontone","41.77323","12.91856","","UNVERIFIED","",""
"7a2797c7-c079-4e8b-b752-7b87bae465af","Monsfortinus","char-offset:51783","PLACE","","","","","","UNVERIFIED","w","next to Valmonte/Valmontone"
"491c0a28-413e-4911-819d-3ea69e9c2d32","Zanchatum","char-offset:51945","PLACE","","","","","","UNVERIFIED","w","following Valmonte"
"2448847a-9a91-4bbe-83be-3ff1919cc680","Gavignanum","char-offset:51957","PLACE","","","","","","UNVERIFIED","w","following Valmonte"
"200b1667-2725-4ece-907d-154904124fb5","Signia","char-offset:51992","PLACE","http://pleiades.stoa.org/places/423072","Signia|Signia, Segni","41.695274","13.026189","settlement","VERIFIED","w",""
"cbf51728-4752-49fb-9563-1f7a80f30eca","Scurcula","char-offset:52369","PLACE","","","","","","UNVERIFIED","w","from Signia toward border of Latium"
"bb8beebc-7b78-4860-9621-90a369388cba","Merulum","char-offset:52380","PLACE","","","","","","UNVERIFIED","w","from Signia toward border of Latium"
"94898fc8-5012-470e-9a3f-e4a2b9f3ab9d","Supinum","char-offset:52390","PLACE","http://pleiades.stoa.org/places/433138","*Supinum|*Supinum, Trasacco","41.95849","13.53814","theatre,settlement","UNVERIFIED","w",""
"a58322f2-d110-4d6b-ae63-4e87daa3a78b","Patrica","char-offset:52400","PLACE","http://sws.geonames.org/3171378","Patrica","41.59085","13.24363","","UNVERIFIED","w",""
"36776209-5bc4-4b28-8150-7fa0f5425f0c","Caecanum","char-offset:52410","PLACE","","","","","","UNVERIFIED","w","from Signia toward border of Latium"
"49fac437-31ea-4f04-bfb6-47a17403f47e","Castrum","char-offset:52423","PLACE","http://pleiades.stoa.org/places/456052","Consilinum Castrum","","","unlocated","UNVERIFIED","w","from Signia toward border of Latium"
"65b001b4-d222-4946-9a72-0c0d452b7702","Latium","char-offset:52480","PLACE","http://pleiades.stoa.org/places/432900","Latium","41.7909","12.7621","region,people","UNVERIFIED","",""
"cc798bef-2ed9-41cb-8c6c-8642fdeafdab","Campania","char-offset:52493","PLACE","http://pleiades.stoa.org/places/991350","Campania","42.5","12.5","province","UNVERIFIED","",""
"0427d825-03dc-4458-a710-339153780743","Latium","char-offset:52598","PLACE","http://pleiades.stoa.org/places/432900","Latium","41.7909","12.7621","region,people","UNVERIFIED","",""
"ed55cc79-0aa4-499b-8fcf-41f74da57c86","Via Tiburtina","char-offset:52619","PLACE","http://pleiades.stoa.org/places/272213281","Via Tiburtina","41.923394202328595","12.59662135991498","road","UNVERIFIED","",""
"090b7889-dadb-4def-8ff0-1905b4765b84","Rome","char-offset:52680","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"a03167d1-ce34-4c1a-9832-d8259730cac4","Rome","char-offset:52736","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"6dffeda1-92e8-4e04-9398-df3e4b763b54","Tibur","char-offset:52875","PLACE","http://pleiades.stoa.org/places/423081","Tibur|Tibur, Tivoli","41.96566","12.7971","amphitheatre,temple,settlement,temple-2","VERIFIED","w",""
"ba1337c2-8863-4ba4-826b-473eb7b4a43e","Tiburtine mountains","char-offset:53279","PLACE","","","","","","UNVERIFIED","",""
"6e5b4907-7a2a-4a49-84c9-94ffc19caec2","Tibur","char-offset:53419","PLACE","http://pleiades.stoa.org/places/423081","Tibur|Tibur, Tivoli","41.96566","12.7971","amphitheatre,temple,settlement,temple-2","UNVERIFIED","",""
"f5ade94a-cdd5-456c-a824-5bb80df27b20","Rome","char-offset:53457","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"1962463b-43ac-429b-9bac-71f5f3055bb7","Rome","char-offset:53524","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"bd8adab0-1a2e-46ab-9863-e7f90abdc0d7","Tibur","char-offset:53738","PLACE","http://pleiades.stoa.org/places/423081","Tibur|Tibur, Tivoli","41.96566","12.7971","amphitheatre,temple,settlement,temple-2","UNVERIFIED","",""
"c756cc75-a041-4f16-9ae3-44defd3c64fb","Catilus","char-offset:53761","PLACE","","","","","","UNVERIFIED","",""
"f6cbf776-7b09-4e6f-bbba-099317c4c69e","Tibur","char-offset:53821","PLACE","http://pleiades.stoa.org/places/423081","Tibur|Tibur, Tivoli","41.96566","12.7971","amphitheatre,temple,settlement,temple-2","UNVERIFIED","",""
"dc1e9a92-3000-4226-bf06-116647a7d01a","Vicus Varroni","char-offset:55186","PLACE","","","","","","UNVERIFIED","w","first twon in mountains from Tibur"
"a621f916-21d1-442c-bd0d-0758cffeede9","Portella","char-offset:55325","","","","","","","","w","road from Tibur"
"ad41d5b9-3d8c-4ecb-a8f3-4cdd26037bec","Cantalupum","char-offset:55338","PLACE","","","","","","UNVERIFIED","w","road from Tibur"
"6f2c1fe3-74fb-4158-9bf4-6c49b2e3d91c","Rivus Frigidus","char-offset:55356","PLACE","","","","","","UNVERIFIED","w","road from Tibur"
"c0e2576d-afd3-4f36-88c2-29a0395858f2","Apennines","char-offset:55525","PLACE","http://pleiades.stoa.org/places/422961","Lepinus M.|Lepinus Mons, Monti Lepini","41.5697639","13.0917715","mountain","UNVERIFIED","",""
"5944e132-099a-4b82-a310-61da2079685b","Lacus Fucinus","char-offset:55984","PLACE","http://pleiades.stoa.org/places/432853","Fucinus L.","41.995","13.547222","lake","UNVERIFIED","",""
"aa58c998-cd09-4345-8c12-9a8d638940c9","Rome","char-offset:56001","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"a961d689-f5a3-45ca-acb4-f6ba9b577077","Lacus Fucinus","char-offset:56223","PLACE","http://pleiades.stoa.org/places/432853","Fucinus L.","41.995","13.547222","lake","VERIFIED","",""
"0f4a29f7-2886-46a2-9af7-a3bd4cc006cc","Rome","char-offset:56261","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"27735bf5-e36b-4c04-86da-078d5c593f69","Rivus Frigidus","char-offset:56281","PLACE","","","","","","UNVERIFIED","",""
"f6f3b4fc-7713-44fb-b218-21d22466e8b2","Arceolum","char-offset:56313","PLACE","","","","","","UNVERIFIED","w","above Rivus Frigidus in plain in high mountains"
"c89f358b-c996-4010-ad32-7a5f6a813260","Carseoli","char-offset:56422","PLACE","http://pleiades.stoa.org/places/432760","Carsioli|Carsioli, Piano della Civita, Carsoli","42.0785637","13.0439756","settlement","UNVERIFIED","",""
"b4bb17ed-30c0-4915-aadd-42ccfa18f6d2","Carseoli","char-offset:56516","PLACE","http://pleiades.stoa.org/places/432760","Carsioli|Carsioli, Piano della Civita, Carsoli","42.0785637","13.0439756","settlement","UNVERIFIED","",""
"569298b4-ba8b-4053-9257-250b611a45ef","Italy","char-offset:56660","PLACE","http://sws.geonames.org/3175395","Italy","42.78740074008558","12.081074295699182","","UNVERIFIED","",""
"3fe9f617-7b0b-4c09-b633-266d6289f12c","Cellae","char-offset:56747","","","","","","","","w","high mountains, above Taliacotium"
"c13fce63-d74b-4158-a988-66dcea0e617f","Sculcula","char-offset:56756","PLACE","","","","","","UNVERIFIED","w","high mountains"
"b5ac3f45-01f5-45f8-818b-a88e9ecba5e9","Peretum","char-offset:56769","PLACE","","","","","","UNVERIFIED","w","high mountains"
"9ac069a7-91ad-4505-9aa4-22c31063251f","Taliacotium","char-offset:56809","PLACE","","","","","","UNVERIFIED","w","down from Peretum in high mountains"
"f24cdeb5-f586-4054-a6fa-9b07113799df","Tarentum","char-offset:56970","PLACE","http://pleiades.stoa.org/places/442810","Taras/Tarentum/Neptunia|Taras/Tarentum/Neptunia, Taranto|Taranto","40.476034","17.228553","settlement,temple-2","UNVERIFIED","",""
"65e1ae76-fa1a-4bb6-9982-b571a7ee12a6","Rome","char-offset:57258","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"ac1faa7a-6f2b-427b-b0fd-716ac94c96e1","Valeria","char-offset:57341","PLACE","http://pleiades.stoa.org/places/991358","Valeria","47.5","17.5","province","UNVERIFIED","",""
"5eb9eb08-9263-4824-8d40-6986e5a9c1cb","Rome","char-offset:57475","PLACE","http://pleiades.stoa.org/places/423025","Roma|Roma, Roma|Rome","41.89262","12.4843457","settlement,urban","UNVERIFIED","",""
"27c4b795-2c46-4c81-bca8-8af6126761c7","Marsi","char-offset:57564","PLACE","http://pleiades.stoa.org/places/109145","Marsi","51.5","7.5","people","UNVERIFIED","",""
"664baf52-9af3-44a2-99c6-a74e1cbd4510","Valeria","char-offset:57585","PLACE","http://pleiades.stoa.org/places/991358","Valeria","47.5","17.5","province","UNVERIFIED","",""
"a16b1eef-60e4-40ca-868e-d63651aedb9f","Langobardi","char-offset:57612","PLACE","http://pleiades.stoa.org/places/128439","Langobardi","48.5","16.5","people","UNVERIFIED","",""
"45a158dc-3e08-4a2d-aab6-d52300e606f7","Marsi","char-offset:57665","PLACE","http://pleiades.stoa.org/places/109145","Marsi","51.5","7.5","people","UNVERIFIED","",""
"9ba6b812-a0b2-468b-a040-de7589fec8e1","Marsi","char-offset:57795","PLACE","http://pleiades.stoa.org/places/109145","Marsi","51.5","7.5","people","UNVERIFIED","",""
